case_id,step,timestamp,actor,duration_minutes,cost
TICKET_1325,In_Progress,2026-02-03T16:18:23.074827,agent_2,98,58.8
TICKET_1325,Escalated,2026-02-03T18:18:23.074827,agent_2,120,72.0
TICKET_1325,In_Progress,2026-02-03T21:14:23.074827,agent_1,176,52.8
TICKET_1325,Closed,2026-02-03T21:15:23.074827,system,1,0.05
TICKET_1326,Created,2026-02-03T14:34:23.074897,system,5,0.25
TICKET_1326,Assigned,2026-02-03T14:38:23.074897,system,4,0.2
TICKET_1326,In_Progress,2026-02-03T15:59:23.074897,agent_1,81,24.3
TICKET_1326,Closed,2026-02-03T16:02:23.074897,system,3,0.15
TICKET_1327,Created,2026-02-03T14:30:23.074943,system,1,0.05
TICKET_1327,Assigned,2026-02-03T14:34:23.074943,system,4,0.2
TICKET_1327,In_Progress,2026-02-03T16:53:23.074943,agent_1,139,41.7
TICKET_1327,Escalated,2026-02-03T18:57:23.074943,agent_2,124,74.4
TICKET_1327,In_Progress,2026-02-03T21:35:23.074943,agent_1,158,47.4
TICKET_1327,Closed,2026-02-03T21:37:23.074943,system,2,0.1
TICKET_1328,Created,2026-02-03T14:34:23.075012,system,5,0.25
TICKET_1328,Assigned,2026-02-03T14:38:23.075012,system,4,0.2
TICKET_1328,In_Progress,2026-02-03T17:35:23.075012,agent_2,177,106.2
TICKET_1328,Closed,2026-02-03T17:37:23.075012,system,2,0.1
TICKET_1329,Created,2026-02-03T14:34:23.075058,system,5,0.25
TICKET_1329,Assigned,2026-02-03T14:38:23.075058,system,4,0.2
TICKET_1329,In_Progress,2026-02-03T15:34:23.075058,agent_1,56,16.8
TICKET_1329,Closed,2026-02-03T15:36:23.075058,system,2,0.1
TICKET_1330,Created,2026-02-03T14:34:23.075104,system,5,0.25
TICKET_1330,Assigned,2026-02-03T14:37:23.075104,system,3,0.15
TICKET_1330,In_Progress,2026-02-03T15:17:23.075104,agent_1,40,12.0
TICKET_1330,Escalated,2026-02-03T19:51:23.075104,agent_2,274,164.4
TICKET_1330,In_Progress,2026-02-03T20:30:23.075104,agent_1,39,11.7
TICKET_1330,Closed,2026-02-03T20:31:23.075104,system,1,0.05
TICKET_1331,Created,2026-02-03T14:32:23.075173,system,3,0.15
TICKET_1331,Assigned,2026-02-03T14:37:23.075173,system,5,0.25
TICKET_1331,In_Progress,2026-02-03T15:51:23.075173,agent_1,74,22.2
TICKET_1331,Closed,2026-02-03T16:00:23.075173,system,9,0.15
TICKET_1332,Created,2026-02-03T14:31:23.075220,system,2,0.1
TICKET_1332,Assigned,2026-02-03T14:36:23.075220,system,5,0.25
TICKET_1332,In_Progress,2026-02-03T16:26:23.075220,agent_1,110,33.0
TICKET_1332,Closed,2026-02-03T16:27:23.075220,system,1,0.05
TICKET_1333,Created,2026-02-03T14:30:23.075266,system,1,0.05
TICKET_1333,Assigned,2026-02-03T14:32:23.075266,system,2,0.1
TICKET_1333,In_Progress,2026-02-03T16:24:23.075266,agent_1,112,33.6
TICKET_1333,Closed,2026-02-03T16:25:23.075266,system,1,0.05
TICKET_1334,Created,2026-02-03T14:32:23.075312,system,3,0.05
TICKET_1334,Assigned,2026-02-03T14:37:23.075312,system,5,0.25
TICKET_1334,In_Progress,2026-02-03T16:33:23.075312,agent_2,116,69.6
TICKET_1334,Closed,2026-02-03T16:34:23.075312,system,1,0.05
TICKET_1335,Created,2026-02-03T14:33:23.075358,system,4,0.2
TICKET_1335,Assigned,2026-02-03T14:36:23.075358,system,3,0.15
TICKET_1335,In_Progress,2026-02-03T15:35:23.075358,agent_2,59,35.4
TICKET_1335,Closed,2026-02-03T15:37:23.075358,system,2,0.1
TICKET_1336,Created,2026-02-03T14:31:23.075407,system,2,0.1
TICKET_1336,Assigned,2026-02-03T14:33:23.075407,system,2,0.1
TICKET_1336,In_Progress,2026-02-03T16:34:23.075407,agent_1,121,36.3
TICKET_1336,Escalated,2026-02-03T21:28:23.075407,agent_2,294,176.4
TICKET_1336,In_Progress,2026-02-03T23:48:23.075407,agent_1,140,42.0
TICKET_1336,Approved,2026-02-04T01:53:23.075407,manager,125,150.0
TICKET_1336,Closed,2026-02-04T01:55:23.075407,system,2,0.1
TICKET_1337,Created,2026-02-03T14:31:23.075489,system,2,0.1
TICKET_1337,Assigned,2026-02-03T14:35:23.075489,system,4,0.2
TICKET_1337,In_Progress,2026-02-03T16:25:23.075489,agent_2,110,66.0
TICKET_1337,Approved,2026-02-04T01:34:23.075489,manager,549,219.6
TICKET_1337,Closed,2026-02-04T01:35:23.075489,system,1,0.05
TICKET_1338,Created,2026-02-03T14:33:23.075548,system,4,0.1
TICKET_1338,Assigned,2026-02-03T14:37:23.075548,system,4,0.2
TICKET_1338,In_Progress,2026-02-03T16:12:23.075548,agent_2,95,57.0
TICKET_1338,Closed,2026-02-03T16:13:23.075548,system,1,0.05
TICKET_1339,Created,2026-02-03T14:31:23.075601,system,2,0.1
TICKET_1339,Assigned,2026-02-03T14:36:23.075601,system,5,0.25
TICKET_1339,In_Progress,2026-02-03T15:39:23.075601,agent_1,63,18.9
TICKET_1339,Approved,2026-02-03T18:28:23.075601,manager,169,202.8
TICKET_1339,Closed,2026-02-03T18:30:23.075601,system,2,0.1
TICKET_1340,Created,2026-02-03T14:30:23.075659,system,1,0.05
TICKET_1340,Assigned,2026-02-03T14:36:23.075659,system,6,0.15
TICKET_1340,In_Progress,2026-02-03T15:26:23.075659,agent_2,50,30.0
TICKET_1340,Approved,2026-02-04T18:35:23.075659,manager,1629,651.6
TICKET_1340,Closed,2026-02-04T18:38:23.075659,system,3,0.15
TICKET_1341,Created,2026-02-03T14:30:23.075717,system,1,0.05
TICKET_1341,Assigned,2026-02-03T14:33:23.075717,system,3,0.15
TICKET_1341,In_Progress,2026-02-03T15:47:23.075717,agent_1,74,22.2
TICKET_1341,Approved,2026-02-04T00:15:23.075717,manager,508,609.6
TICKET_1341,Closed,2026-02-04T00:17:23.075717,system,2,0.1
TICKET_1342,Created,2026-02-03T14:32:23.075775,system,3,0.15
TICKET_1342,Assigned,2026-02-03T14:34:23.075775,system,2,0.1
TICKET_1342,In_Progress,2026-02-03T17:01:23.075775,agent_2,147,88.2
TICKET_1342,Closed,2026-02-03T17:03:23.075775,system,2,0.1
TICKET_1343,Created,2026-02-03T14:35:23.075822,system,6,0.15
TICKET_1343,Assigned,2026-02-03T14:39:23.075822,system,4,0.2
TICKET_1343,In_Progress,2026-02-03T17:24:23.075822,agent_2,165,99.0
TICKET_1343,Closed,2026-02-03T17:27:23.075822,system,3,0.15
TICKET_1344,Created,2026-02-03T14:31:23.075869,system,2,0.1
TICKET_1344,Assigned,2026-02-03T14:35:23.075869,system,4,0.2
TICKET_1344,In_Progress,2026-02-03T17:15:23.075869,agent_1,160,48.0
TICKET_1344,Closed,2026-02-03T17:18:23.075869,system,3,0.15
TICKET_1345,Created,2026-02-03T14:32:23.075915,system,3,0.15
TICKET_1345,Assigned,2026-02-03T14:34:23.075915,system,2,0.1
TICKET_1345,In_Progress,2026-02-03T16:08:23.075915,agent_2,94,56.4
TICKET_1345,Closed,2026-02-03T16:16:23.075915,system,8,0.1
TICKET_1346,Created,2026-02-03T14:34:23.075965,system,5,0.25
TICKET_1346,Assigned,2026-02-03T14:36:23.075965,system,2,0.1
TICKET_1346,In_Progress,2026-02-03T15:44:23.075965,agent_2,68,40.8
TICKET_1346,Closed,2026-02-03T15:46:23.075965,system,2,0.1
TICKET_1347,Created,2026-02-03T14:31:23.076011,system,2,0.1
TICKET_1347,Assigned,2026-02-03T14:34:23.076011,system,3,0.15
TICKET_1347,In_Progress,2026-02-03T15:53:23.076011,agent_1,79,23.7
TICKET_1347,Closed,2026-02-03T15:55:23.076011,system,2,0.1
TICKET_1348,Created,2026-02-03T14:32:23.076058,system,3,0.15
TICKET_1348,Assigned,2026-02-03T14:37:23.076058,system,5,0.25
TICKET_1348,In_Progress,2026-02-03T16:34:23.076058,agent_2,117,70.2
TICKET_1348,Escalated,2026-02-03T20:12:23.076058,agent_2,218,130.8
TICKET_1348,In_Progress,2026-02-03T21:22:23.076058,agent_1,70,21.0
TICKET_1348,Closed,2026-02-03T21:24:23.076058,system,2,0.1
TICKET_1349,Created,2026-02-03T14:30:23.076130,system,1,0.05
TICKET_1349,Assigned,2026-02-03T14:33:23.076130,system,3,0.15
TICKET_1349,In_Progress,2026-02-03T17:00:23.076130,agent_2,147,88.2
TICKET_1349,Closed,2026-02-03T17:01:23.076130,system,1,0.05
TICKET_1350,Created,2026-02-03T14:31:23.076176,system,2,0.1
TICKET_1350,Assigned,2026-02-03T14:35:23.076176,system,4,0.2
TICKET_1350,In_Progress,2026-02-03T15:36:23.076176,agent_2,61,36.6
TICKET_1350,Closed,2026-02-03T15:38:23.076176,system,2,0.1
TICKET_1351,Created,2026-02-03T14:30:23.076222,system,1,0.05
TICKET_1351,Assigned,2026-02-03T14:32:23.076222,system,2,0.1
TICKET_1351,In_Progress,2026-02-03T15:42:23.076222,agent_2,70,42.0
TICKET_1351,Closed,2026-02-03T15:45:23.076222,system,3,0.15
TICKET_1352,Created,2026-02-03T14:30:23.076269,system,1,0.05
TICKET_1352,Assigned,2026-02-03T14:35:23.076269,system,5,0.25
TICKET_1352,In_Progress,2026-02-03T16:25:23.076269,agent_2,110,66.0
TICKET_1352,Approved,2026-02-04T00:25:23.076269,manager,480,192.0
TICKET_1352,Closed,2026-02-04T00:27:23.076269,system,2,0.1
TICKET_1353,Created,2026-02-03T14:33:23.076328,system,4,0.2
TICKET_1353,Assigned,2026-02-03T14:35:23.076328,system,2,0.1
TICKET_1353,In_Progress,2026-02-03T16:05:23.076328,agent_1,90,27.0
TICKET_1353,Closed,2026-02-03T16:08:23.076328,system,3,0.15
TICKET_1354,Created,2026-02-03T14:30:23.076374,system,1,0.05
TICKET_1354,Assigned,2026-02-03T14:35:23.076374,system,5,0.25
TICKET_1354,In_Progress,2026-02-03T16:05:23.076374,agent_2,90,54.0
TICKET_1354,Closed,2026-02-03T16:07:23.076374,system,2,0.1
TICKET_1355,Created,2026-02-03T14:33:23.076420,system,4,0.2
TICKET_1355,Assigned,2026-02-03T14:36:23.076420,system,3,0.15
TICKET_1355,In_Progress,2026-02-03T17:36:23.076420,agent_1,180,54.0
TICKET_1355,Closed,2026-02-03T17:37:23.076420,system,1,0.05
TICKET_1356,Created,2026-02-03T14:32:23.076467,system,3,0.15
TICKET_1356,Assigned,2026-02-03T14:36:23.076467,system,4,0.2
TICKET_1356,In_Progress,2026-02-03T16:47:23.076467,agent_1,131,39.3
TICKET_1356,Escalated,2026-02-03T18:26:23.076467,agent_2,99,59.4
TICKET_1356,In_Progress,2026-02-03T18:59:23.076467,agent_2,33,19.8
TICKET_1356,Closed,2026-02-03T19:01:23.076467,system,2,0.1
TICKET_1357,Created,2026-02-03T14:32:23.076537,system,3,0.15
TICKET_1357,Assigned,2026-02-03T14:34:23.076537,system,2,0.1
TICKET_1357,In_Progress,2026-02-03T16:11:23.076537,agent_1,97,29.1
TICKET_1357,Closed,2026-02-03T16:13:23.076537,system,2,0.1
TICKET_1358,Created,2026-02-03T14:33:23.076590,system,4,0.2
TICKET_1358,Assigned,2026-02-03T14:41:23.076590,system,8,0.2
TICKET_1358,In_Progress,2026-02-03T17:28:23.076590,agent_1,167,50.1
TICKET_1358,Escalated,2026-02-03T19:24:23.076590,agent_2,116,69.6
TICKET_1358,Approved,2026-02-04T01:39:23.076590,manager,375,450.0
TICKET_1358,Closed,2026-02-04T01:40:23.076590,system,1,0.05
TICKET_1359,Created,2026-02-03T14:33:23.076660,system,4,0.2
TICKET_1359,Assigned,2026-02-03T14:36:23.076660,system,3,0.15
TICKET_1359,In_Progress,2026-02-03T16:18:23.076660,agent_1,102,10.2
TICKET_1359,Escalated,2026-02-03T20:24:23.076660,agent_2,246,147.6
TICKET_1359,Approved,2026-02-04T05:39:23.076660,manager,555,666.0
TICKET_1359,Closed,2026-02-04T05:41:23.076660,system,2,0.1
TICKET_1360,Created,2026-02-03T14:32:23.076731,system,3,0.15
TICKET_1360,Assigned,2026-02-03T14:37:23.076731,system,5,0.25
TICKET_1360,In_Progress,2026-02-03T15:20:23.076731,agent_1,43,12.9
TICKET_1360,Closed,2026-02-03T15:21:23.076731,system,1,0.05
TICKET_1361,Created,2026-02-03T14:33:23.076777,system,4,0.2
TICKET_1361,Assigned,2026-02-03T14:38:23.076777,system,5,0.25
TICKET_1361,In_Progress,2026-02-03T16:05:23.076777,agent_2,87,52.2
TICKET_1361,Approved,2026-02-04T08:11:23.076777,manager,966,386.4
TICKET_1361,Closed,2026-02-04T08:12:23.076777,system,1,0.05
TICKET_1362,Created,2026-02-03T14:30:23.076836,system,1,0.05
TICKET_1362,Assigned,2026-02-03T14:35:23.076836,system,5,0.25
TICKET_1362,In_Progress,2026-02-03T19:19:23.076836,agent_2,284,42.6
TICKET_1362,Escalated,2026-02-03T22:37:23.076836,agent_2,198,118.8
TICKET_1362,In_Progress,2026-02-04T00:50:23.076836,agent_1,133,39.9
TICKET_1362,Escalated,2026-02-04T04:52:23.076836,agent_2,242,145.2
TICKET_1362,Approved,2026-02-04T12:23:23.076836,manager,451,541.2
TICKET_1362,Closed,2026-02-04T12:27:23.076836,system,4,0.1
TICKET_1363,Created,2026-02-03T14:32:23.076942,system,3,0.15
TICKET_1363,Assigned,2026-02-03T14:35:23.076942,system,3,0.15
TICKET_1363,In_Progress,2026-02-03T15:09:23.076942,agent_1,34,10.2
TICKET_1363,Escalated,2026-02-03T23:37:23.076942,agent_2,508,76.2
TICKET_1363,In_Progress,2026-02-04T01:35:23.076942,agent_1,118,35.4
TICKET_1363,Escalated,2026-02-04T15:59:23.076942,agent_2,864,172.8
TICKET_1363,Approved,2026-02-05T00:41:23.076942,manager,522,208.8
TICKET_1363,Closed,2026-02-05T00:43:23.076942,system,2,0.1
TICKET_1364,Created,2026-02-03T14:30:23.077036,system,1,0.05
TICKET_1364,Assigned,2026-02-03T14:35:23.077036,system,5,0.25
TICKET_1364,In_Progress,2026-02-03T15:22:23.077036,agent_1,47,14.1
TICKET_1364,Approved,2026-02-03T19:20:23.077036,manager,238,285.6
TICKET_1364,Closed,2026-02-03T19:23:23.077036,system,3,0.15
TICKET_1365,Created,2026-02-03T14:31:23.077095,system,2,0.1
TICKET_1365,Assigned,2026-02-03T14:33:23.077095,system,2,0.1
TICKET_1365,In_Progress,2026-02-03T15:22:23.077095,agent_2,49,29.4
TICKET_1365,Escalated,2026-02-03T18:51:23.077095,agent_2,209,125.4
TICKET_1365,In_Progress,2026-02-03T20:30:23.077095,agent_1,99,29.7
TICKET_1365,Closed,2026-02-03T20:36:23.077095,system,6,0.15
TICKET_1366,Created,2026-02-03T14:33:23.077165,system,4,0.2
TICKET_1366,Assigned,2026-02-03T14:38:23.077165,system,5,0.25
TICKET_1366,In_Progress,2026-02-03T16:58:23.077165,agent_1,140,42.0
TICKET_1366,Escalated,2026-02-03T20:42:23.077165,agent_2,224,134.4
TICKET_1366,In_Progress,2026-02-03T22:41:23.077165,agent_1,119,35.7
TICKET_1366,Closed,2026-02-03T22:42:23.077165,system,1,0.05
TICKET_1367,Created,2026-02-03T14:34:23.077235,system,5,0.25
TICKET_1367,Assigned,2026-02-03T14:36:23.077235,system,2,0.1
TICKET_1367,In_Progress,2026-02-03T15:47:23.077235,agent_2,71,42.6
TICKET_1367,Escalated,2026-02-03T18:25:23.077235,agent_2,158,94.8
TICKET_1367,Approved,2026-02-04T15:52:23.077235,manager,1287,514.8
TICKET_1367,Closed,2026-02-04T15:54:23.077235,system,2,0.1
TICKET_1368,Created,2026-02-03T14:33:23.077305,system,4,0.2
TICKET_1368,Assigned,2026-02-03T14:36:23.077305,system,3,0.15
TICKET_1368,In_Progress,2026-02-03T16:11:23.077305,agent_2,95,57.0
TICKET_1368,Closed,2026-02-03T16:12:23.077305,system,1,0.05
TICKET_1369,Created,2026-02-03T14:32:23.077351,system,3,0.15
TICKET_1369,Assigned,2026-02-03T14:35:23.077351,system,3,0.15
TICKET_1369,In_Progress,2026-02-03T16:13:23.077351,agent_2,98,58.8
TICKET_1369,Closed,2026-02-03T16:15:23.077351,system,2,0.1
TICKET_1370,Created,2026-02-03T14:32:23.077397,system,3,0.15
TICKET_1370,Assigned,2026-02-03T14:36:23.077397,system,4,0.2
TICKET_1370,In_Progress,2026-02-03T17:23:23.077397,agent_1,167,50.1
TICKET_1370,Closed,2026-02-03T17:26:23.077397,system,3,0.15
TICKET_1371,Created,2026-02-03T14:32:23.077444,system,3,0.15
TICKET_1371,Assigned,2026-02-03T14:34:23.077444,system,2,0.1
TICKET_1371,In_Progress,2026-02-03T22:04:23.077444,agent_2,450,90.0
TICKET_1371,Closed,2026-02-03T22:08:23.077444,system,4,0.1
TICKET_1372,Created,2026-02-03T14:30:23.077495,system,1,0.05
TICKET_1372,Assigned,2026-02-03T14:33:23.077495,system,3,0.15
TICKET_1372,In_Progress,2026-02-03T17:09:23.077495,agent_2,156,93.6
TICKET_1372,Closed,2026-02-03T17:10:23.077495,system,1,0.05
TICKET_1373,Created,2026-02-03T14:49:23.077541,system,20,0.25
TICKET_1373,Assigned,2026-02-03T14:53:23.077541,system,4,0.2
TICKET_1373,In_Progress,2026-02-03T17:33:23.077541,agent_1,160,48.0
TICKET_1373,Closed,2026-02-03T17:35:23.077541,system,2,0.1
TICKET_1374,Created,2026-02-03T14:32:23.077593,system,3,0.15
TICKET_1374,Assigned,2026-02-03T14:37:23.077593,system,5,0.25
TICKET_1374,In_Progress,2026-02-03T15:09:23.077593,agent_1,32,9.6
TICKET_1374,Approved,2026-02-03T20:25:23.077593,manager,316,379.2
TICKET_1374,Closed,2026-02-03T20:28:23.077593,system,3,0.15
TICKET_1375,Created,2026-02-03T14:31:23.077654,system,2,0.1
TICKET_1375,Assigned,2026-02-03T14:33:23.077654,system,2,0.1
TICKET_1375,In_Progress,2026-02-03T20:07:23.077654,agent_2,334,100.2
TICKET_1375,Escalated,2026-02-03T22:46:23.077654,agent_2,159,95.4
TICKET_1375,Approved,2026-02-04T21:31:23.077654,manager,1365,546.0
TICKET_1375,Closed,2026-02-04T21:34:23.077654,system,3,0.15
TICKET_1376,Created,2026-02-03T14:32:23.077725,system,3,0.15
TICKET_1376,Assigned,2026-02-03T14:34:23.077725,system,2,0.1
TICKET_1376,In_Progress,2026-02-03T16:56:23.077725,agent_2,142,42.6
TICKET_1376,Escalated,2026-02-03T19:28:23.077725,agent_2,152,91.2
TICKET_1376,In_Progress,2026-02-03T21:12:23.077725,agent_2,104,62.4
TICKET_1376,Closed,2026-02-03T21:15:23.077725,system,3,0.15
TICKET_1377,Created,2026-02-03T14:30:23.077796,system,1,0.05
TICKET_1377,Assigned,2026-02-03T14:35:23.077796,system,5,0.25
TICKET_1377,In_Progress,2026-02-03T16:53:23.077796,agent_1,138,20.7
TICKET_1377,Closed,2026-02-03T16:54:23.077796,system,1,0.05
TICKET_1378,Created,2026-02-03T14:32:23.077843,system,3,0.15
TICKET_1378,Assigned,2026-02-03T14:35:23.077843,system,3,0.15
TICKET_1378,In_Progress,2026-02-03T15:15:23.077843,agent_1,40,12.0
TICKET_1378,Escalated,2026-02-03T16:27:23.077843,agent_2,72,43.2
TICKET_1378,In_Progress,2026-02-03T17:59:23.077843,agent_2,92,55.2
TICKET_1378,Closed,2026-02-03T18:01:23.077843,system,2,0.1
TICKET_1379,Created,2026-02-03T14:32:23.077913,system,3,0.15
TICKET_1379,Assigned,2026-02-03T14:35:23.077913,system,3,0.15
TICKET_1379,In_Progress,2026-02-03T16:26:23.077913,agent_1,111,33.3
TICKET_1379,Closed,2026-02-03T16:29:23.077913,system,3,0.15
TICKET_1380,Created,2026-02-03T14:33:23.077959,system,4,0.2
TICKET_1380,Assigned,2026-02-03T14:35:23.077959,system,2,0.1
TICKET_1380,In_Progress,2026-02-03T17:01:23.077959,agent_2,146,87.6
TICKET_1380,Closed,2026-02-03T17:02:23.077959,system,1,0.05
TICKET_1381,Created,2026-02-03T14:31:23.078006,system,2,0.1
TICKET_1381,Assigned,2026-02-03T14:34:23.078006,system,3,0.15
TICKET_1381,In_Progress,2026-02-03T16:19:23.078006,agent_1,105,31.5
TICKET_1381,Approved,2026-02-03T21:29:23.078006,manager,310,372.0
TICKET_1381,Closed,2026-02-03T21:32:23.078006,system,3,0.15
TICKET_1382,Created,2026-02-03T14:33:23.078064,system,4,0.2
TICKET_1382,Assigned,2026-02-03T14:37:23.078064,system,4,0.2
TICKET_1382,In_Progress,2026-02-03T16:34:23.078064,agent_2,117,70.2
TICKET_1382,Closed,2026-02-03T16:36:23.078064,system,2,0.1
TICKET_1383,Created,2026-02-03T14:30:23.078110,system,1,0.05
TICKET_1383,Assigned,2026-02-03T14:42:23.078110,system,12,0.15
TICKET_1383,In_Progress,2026-02-03T15:57:23.078110,agent_2,75,45.0
TICKET_1383,Approved,2026-02-03T20:32:23.078110,manager,275,330.0
TICKET_1383,Closed,2026-02-03T20:35:23.078110,system,3,0.15
TICKET_1384,Created,2026-02-03T14:31:23.078168,system,2,0.1
TICKET_1384,Assigned,2026-02-03T14:36:23.078168,system,5,0.25
TICKET_1384,In_Progress,2026-02-03T15:23:23.078168,agent_1,47,14.1
TICKET_1384,Closed,2026-02-03T15:26:23.078168,system,3,0.15
TICKET_1385,Created,2026-02-03T14:33:23.078215,system,4,0.2
TICKET_1385,Assigned,2026-02-03T14:38:23.078215,system,5,0.25
TICKET_1385,In_Progress,2026-02-03T16:37:23.078215,agent_2,119,71.4
TICKET_1385,Escalated,2026-02-03T18:05:23.078215,agent_2,88,52.8
TICKET_1385,In_Progress,2026-02-03T19:17:23.078215,agent_1,72,21.6
TICKET_1385,Closed,2026-02-03T19:19:23.078215,system,2,0.1
TICKET_1386,Created,2026-02-03T14:32:23.078285,system,3,0.15
TICKET_1386,Assigned,2026-02-03T14:37:23.078285,system,5,0.25
TICKET_1386,In_Progress,2026-02-03T15:29:23.078285,agent_2,52,31.2
TICKET_1386,Closed,2026-02-03T15:30:23.078285,system,1,0.05
TICKET_1387,Created,2026-02-03T14:41:23.078331,system,12,0.15
TICKET_1387,Assigned,2026-02-03T14:43:23.078331,system,2,0.1
TICKET_1387,In_Progress,2026-02-03T17:43:23.078331,agent_2,180,108.0
TICKET_1387,Closed,2026-02-03T17:45:23.078331,system,2,0.1
TICKET_1388,Created,2026-02-03T14:30:23.078378,system,1,0.05
TICKET_1388,Assigned,2026-02-03T14:32:23.078378,system,2,0.1
TICKET_1388,In_Progress,2026-02-03T17:29:23.078378,agent_1,177,53.1
TICKET_1388,Escalated,2026-02-03T19:14:23.078378,agent_2,105,63.0
TICKET_1388,In_Progress,2026-02-03T21:29:23.078378,agent_2,135,81.0
TICKET_1388,Escalated,2026-02-04T01:00:23.078378,agent_2,211,126.6
TICKET_1388,In_Progress,2026-02-04T03:04:23.078378,agent_1,124,37.2
TICKET_1388,Escalated,2026-02-04T07:34:23.078378,agent_2,270,162.0
TICKET_1388,Approved,2026-02-04T09:43:23.078378,manager,129,154.8
TICKET_1388,Closed,2026-02-04T09:46:23.078378,system,3,0.15
TICKET_1389,Created,2026-02-03T14:31:23.078499,system,2,0.1
TICKET_1389,Assigned,2026-02-03T14:35:23.078499,system,4,0.2
TICKET_1389,In_Progress,2026-02-03T19:59:23.078499,agent_1,324,48.6
TICKET_1389,Approved,2026-02-05T00:23:23.078499,manager,1704,681.6
TICKET_1389,Closed,2026-02-05T00:25:23.078499,system,2,0.1
TICKET_1390,Created,2026-02-03T14:31:23.078563,system,2,0.1
TICKET_1390,Assigned,2026-02-03T14:36:23.078563,system,5,0.25
TICKET_1390,In_Progress,2026-02-03T17:25:23.078563,agent_2,169,101.4
TICKET_1390,Escalated,2026-02-03T20:12:23.078563,agent_2,167,100.2
TICKET_1390,Approved,2026-02-04T03:43:23.078563,manager,451,541.2
TICKET_1390,Closed,2026-02-04T03:46:23.078563,system,3,0.15
TICKET_1391,Created,2026-02-03T14:34:23.078634,system,5,0.25
TICKET_1391,Assigned,2026-02-03T14:40:23.078634,system,6,0.15
TICKET_1391,In_Progress,2026-02-03T16:01:23.078634,agent_1,81,24.3
TICKET_1391,Closed,2026-02-03T16:04:23.078634,system,3,0.15
TICKET_1392,Created,2026-02-03T14:31:23.078681,system,2,0.1
TICKET_1392,Assigned,2026-02-03T14:36:23.078681,system,5,0.25
TICKET_1392,In_Progress,2026-02-03T17:31:23.078681,agent_2,175,105.0
TICKET_1392,Approved,2026-02-04T02:57:23.078681,manager,566,679.2
TICKET_1392,Closed,2026-02-04T03:00:23.078681,system,3,0.15
TICKET_1393,Created,2026-02-03T14:34:23.078740,system,5,0.25
TICKET_1393,Assigned,2026-02-03T14:39:23.078740,system,5,0.25
